_row_id,item_ranking_row_id,piece_order,piece_id,piece_img,raw_json
586,118,1,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
587,118,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
588,118,3,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
589,118,4,2415,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_bard.png,"{""pieceId"":2415,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_bard.png""}"
590,118,5,5292,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png,"{""pieceId"":5292,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png""}"
591,119,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
592,119,2,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
593,119,3,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
594,119,4,2417,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png,"{""pieceId"":2417,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png""}"
595,119,5,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
596,120,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
597,120,2,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
598,120,3,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
599,120,4,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
600,120,5,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
601,121,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
602,121,2,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
603,121,3,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
604,121,4,5292,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png,"{""pieceId"":5292,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png""}"
605,121,5,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
606,122,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
607,122,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
608,122,3,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
609,122,4,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
610,122,5,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
611,123,1,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
612,123,2,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
613,123,3,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
614,123,4,2402,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png,"{""pieceId"":2402,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png""}"
615,123,5,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
616,124,1,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
617,124,2,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
618,124,3,2402,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png,"{""pieceId"":2402,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png""}"
619,124,4,3324,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png,"{""pieceId"":3324,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png""}"
620,124,5,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
621,125,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
622,125,2,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
623,125,3,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
624,125,4,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
625,125,5,3332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png,"{""pieceId"":3332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png""}"
626,126,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
627,126,2,5292,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png,"{""pieceId"":5292,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png""}"
628,126,3,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
629,126,4,3320,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png,"{""pieceId"":3320,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png""}"
630,126,5,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
631,127,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
632,127,2,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
633,127,3,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
634,127,4,3332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png,"{""pieceId"":3332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png""}"
635,127,5,2417,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png,"{""pieceId"":2417,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png""}"
636,128,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
637,128,2,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
638,128,3,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
639,128,4,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
640,128,5,2417,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png,"{""pieceId"":2417,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png""}"
641,129,1,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
642,129,2,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
643,129,3,5292,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png,"{""pieceId"":5292,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png""}"
644,129,4,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
645,129,5,3338,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png,"{""pieceId"":3338,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png""}"
646,130,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
647,130,2,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
648,130,3,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
649,130,4,3332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png,"{""pieceId"":3332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png""}"
650,130,5,4344,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png,"{""pieceId"":4344,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_missfortune.png""}"
651,131,1,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
652,131,2,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
653,131,3,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
654,131,4,2417,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png,"{""pieceId"":2417,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png""}"
655,131,5,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
656,132,1,3321,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png,"{""pieceId"":3321,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_vayne.png""}"
657,132,2,5284,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png,"{""pieceId"":5284,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kindred.png""}"
658,132,3,3332,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png,"{""pieceId"":3332,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_jinx.png""}"
659,132,4,2417,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png,"{""pieceId"":2417,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_aphelios.png""}"
660,132,5,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
661,133,1,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
662,133,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
663,133,3,3326,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png,"{""pieceId"":3326,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_malzahar.png""}"
664,133,4,3320,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png,"{""pieceId"":3320,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_zoe.png""}"
665,133,5,3338,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png,"{""pieceId"":3338,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png""}"
666,134,1,5281,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png,"{""pieceId"":5281,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ornn.png""}"
667,134,2,2411,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_neeko.png,"{""pieceId"":2411,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_neeko.png""}"
668,134,3,2404,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_twistedfate.png,"{""pieceId"":2404,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_twistedfate.png""}"
669,134,4,1406,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kogmaw.png,"{""pieceId"":1406,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kogmaw.png""}"
670,134,5,5397,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png,"{""pieceId"":5397,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_senna.png""}"
671,135,1,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
672,135,2,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
673,135,3,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
674,135,4,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
675,135,5,4336,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png,"{""pieceId"":4336,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png""}"
676,136,1,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
677,136,2,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
678,136,3,2402,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png,"{""pieceId"":2402,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_xinzhao.png""}"
679,136,4,3322,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png,"{""pieceId"":3322,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png""}"
680,136,5,4336,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png,"{""pieceId"":4336,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png""}"
681,137,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
682,137,2,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
683,137,3,3328,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png,"{""pieceId"":3328,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_leona.png""}"
684,137,4,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
685,137,5,4336,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png,"{""pieceId"":4336,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png""}"
686,138,1,4342,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png,"{""pieceId"":4342,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nidalee.png""}"
687,138,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
688,138,3,5292,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png,"{""pieceId"":5292,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_annie.png""}"
689,138,4,3338,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png,"{""pieceId"":3338,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_ahri.png""}"
690,138,5,2415,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_bard.png,"{""pieceId"":2415,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_bard.png""}"
691,139,1,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
692,139,2,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
693,139,3,3324,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png,"{""pieceId"":3324,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_nautilus.png""}"
694,139,4,5278,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png,"{""pieceId"":5278,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_shyvana.png""}"
695,139,5,3322,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png,"{""pieceId"":3322,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sejuani.png""}"
696,140,1,4337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png,"{""pieceId"":4337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_skarner.png""}"
697,140,2,4349,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png,"{""pieceId"":4349,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_garen.png""}"
698,140,3,4336,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png,"{""pieceId"":4336,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_swain.png""}"
699,140,4,3337,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png,"{""pieceId"":3337,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_darius.png""}"
700,140,5,3331,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kennen.png,"{""pieceId"":3331,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_kennen.png""}"
701,141,1,5288,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png,"{""pieceId"":5288,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_brock.png""}"
702,141,2,5277,https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png,"{""pieceId"":5277,""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/mode16s17/hero/s16_head_sylas.png""}"
